benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,attributes_en
1,REC-000129,Document,Guide,Document,Shipping Label,"{""sku"":""SKU-AT2MZ5YC"",""upc"":""329409693971"",""name"":""פריט_tmrxhi"",""size"":""XS"",""tags"":[""בית"",""אמנות"",""אמנות""],""brand"":""מותג ה"",""color"":""בסיסי"",""price"":50.89,""rating"":""0.8"",""weight"":10.85,""material"":""עור"",""inventory"":774,""dimensions"":{""width"":257,""height"":424,""length"":381},""createdDate"":""2025-12-03T19:06:33.871Z"",""description"":""מוצר ריהוט סטנדרטי"",""lastModified"":""2026-03-08T23:53:14.126Z""}","{""region"":""US"",""source"":""Import"",""status"":""Pending"",""verified"":false,""confidence"":""85.45"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-13T02:16:10.114Z""}","{""sku"":""SKU-AT2MZ5YC"",""upc"":""329409693971"",""name"":""Item_tmrxhi"",""size"":""XS"",""tags"":[""home"",""art"",""art""],""brand"":""BrandE"",""color"":""basic"",""price"":50.89,""rating"":""0.8"",""weight"":10.85,""material"":""Leather"",""inventory"":774,""dimensions"":{""width"":257,""height"":424,""length"":381},""createdDate"":""2025-12-03T19:06:33.871Z"",""description"":""A standard furniture product"",""lastModified"":""2026-03-08T23:53:14.126Z""}"
1,REC-000130,Communication,Forum,Communication,Blog,"{""sku"":""SKU-4GTPV0T8"",""upc"":""510644600512"",""name"":""פריט_tgtf1p"",""size"":""XL"",""tags"":[""בית""],""brand"":""מותג ב"",""color"":""אדום"",""price"":11.06,""rating"":""4.9"",""weight"":76.48,""material"":""כותנה"",""inventory"":829,""dimensions"":{""width"":382,""height"":106,""length"":116},""createdDate"":""2025-04-27T19:23:52.074Z"",""description"":""מוצר בית דלוקס"",""lastModified"":""2026-03-08T09:53:02.861Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Archived"",""verified"":true,""confidence"":""74.90"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-20T06:55:53.417Z""}","{""sku"":""SKU-4GTPV0T8"",""upc"":""510644600512"",""name"":""Item_tgtf1p"",""size"":""XL"",""tags"":[""home""],""brand"":""BrandB"",""color"":""red"",""price"":11.06,""rating"":""4.9"",""weight"":76.48,""material"":""Cotton"",""inventory"":829,""dimensions"":{""width"":382,""height"":106,""length"":116},""createdDate"":""2025-04-27T19:23:52.074Z"",""description"":""A deluxe home product"",""lastModified"":""2026-03-08T09:53:02.861Z""}"
1,REC-000131,Payment,Digital Wallet,Analytics,Conversion,"{""sku"":""SKU-UL3ZAK4E"",""upc"":""414517969421"",""name"":""פריט_cgbuql"",""size"":""XS"",""tags"":[""אמנות"",""מוזיקה"",""ריהוט"",""צעצועים"",""צעצועים""],""brand"":""פרמיום"",""color"":""גדול"",""price"":32.39,""rating"":""2.5"",""weight"":28.84,""material"":""ניילון"",""inventory"":264,""dimensions"":{""width"":159,""height"":477,""length"":456},""createdDate"":""2025-08-19T09:56:22.635Z"",""description"":""מוצר ביגוד פרמיום"",""lastModified"":""2026-03-26T00:54:47.177Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Archived"",""verified"":true,""confidence"":""20.95"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-07T07:09:01.380Z""}","{""sku"":""SKU-UL3ZAK4E"",""upc"":""414517969421"",""name"":""Item_cgbuql"",""size"":""XS"",""tags"":[""art"",""music"",""furniture"",""toys"",""toys""],""brand"":""Premium"",""color"":""large"",""price"":32.39,""rating"":""2.5"",""weight"":28.84,""material"":""Nylon"",""inventory"":264,""dimensions"":{""width"":159,""height"":477,""length"":456},""createdDate"":""2025-08-19T09:56:22.635Z"",""description"":""A premium clothing product"",""lastModified"":""2026-03-26T00:54:47.177Z""}"
1,REC-000132,Support,Knowledge Base,Feedback,Rating,"{""sku"":""SKU-10R2DXLC"",""upc"":""73455252027"",""name"":""פריט_fhh45g"",""size"":""S"",""tags"":[""ריהוט""],""brand"":""מותג ג"",""color"":""פרמיום"",""price"":60.73,""rating"":""3.5"",""weight"":76.68,""material"":""זכוכית"",""inventory"":286,""dimensions"":{""width"":169,""height"":160,""length"":360},""createdDate"":""2025-11-14T07:44:30.440Z"",""description"":""מוצר בית בסיסי"",""lastModified"":""2026-03-22T12:35:33.573Z""}","{""region"":""EU"",""source"":""API"",""status"":""Inactive"",""verified"":true,""confidence"":""73.93"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-10T22:50:56.611Z""}","{""sku"":""SKU-10R2DXLC"",""upc"":""73455252027"",""name"":""Item_fhh45g"",""size"":""S"",""tags"":[""furniture""],""brand"":""BrandC"",""color"":""premium"",""price"":60.73,""rating"":""3.5"",""weight"":76.68,""material"":""Glass"",""inventory"":286,""dimensions"":{""width"":169,""height"":160,""length"":360},""createdDate"":""2025-11-14T07:44:30.440Z"",""description"":""A basic home product"",""lastModified"":""2026-03-22T12:35:33.573Z""}"
1,REC-000133,Document,Certificate,Content,Audio,"{""sku"":""SKU-W2KOC20W"",""upc"":""918690890214"",""name"":""פריט_6ay09"",""size"":""XS"",""tags"":[""מוזיקה"",""בית""],""brand"":""מותג ה"",""color"":""סטנדרטי"",""price"":21.66,""rating"":""1.8"",""weight"":28.71,""material"":""ניילון"",""inventory"":455,""dimensions"":{""width"":426,""height"":67,""length"":123},""createdDate"":""2025-09-15T07:04:05.667Z"",""description"":""מוצר צעצועים צרכני"",""lastModified"":""2026-03-06T17:09:01.210Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""64.15"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-15T21:49:41.932Z""}","{""sku"":""SKU-W2KOC20W"",""upc"":""918690890214"",""name"":""Item_6ay09"",""size"":""XS"",""tags"":[""music"",""home""],""brand"":""BrandE"",""color"":""standard"",""price"":21.66,""rating"":""1.8"",""weight"":28.71,""material"":""Nylon"",""inventory"":455,""dimensions"":{""width"":426,""height"":67,""length"":123},""createdDate"":""2025-09-15T07:04:05.667Z"",""description"":""A consumer toys product"",""lastModified"":""2026-03-06T17:09:01.210Z""}"
1,REC-000134,Payment,Invoice,Payment,Gift Card,"{""sku"":""SKU-NY0R10DF"",""upc"":""968007246912"",""name"":""פריט_lu3k26"",""size"":""XXL"",""tags"":[""ספרים"",""מזון"",""אלקטרוניקה""],""brand"":""מותג ד"",""color"":""קטן"",""price"":37.04,""rating"":""1.8"",""weight"":60.33,""material"":""מתכת"",""inventory"":433,""dimensions"":{""width"":29,""height"":83,""length"":85},""createdDate"":""2026-03-25T11:22:44.514Z"",""description"":""מוצר ספורט מקצועי"",""lastModified"":""2026-03-08T06:23:45.941Z""}","{""region"":""MENA"",""source"":""Import"",""status"":""Review"",""verified"":false,""confidence"":""4.43"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-08T15:19:24.498Z""}","{""sku"":""SKU-NY0R10DF"",""upc"":""968007246912"",""name"":""Item_lu3k26"",""size"":""XXL"",""tags"":[""books"",""food"",""electronics""],""brand"":""BrandD"",""color"":""small"",""price"":37.04,""rating"":""1.8"",""weight"":60.33,""material"":""Metal"",""inventory"":433,""dimensions"":{""width"":29,""height"":83,""length"":85},""createdDate"":""2026-03-25T11:22:44.514Z"",""description"":""A professional sports product"",""lastModified"":""2026-03-08T06:23:45.941Z""}"
1,REC-000135,Shipping,Self Pickup,Account,Government,"{""sku"":""SKU-B04QXBOO"",""upc"":""670717965869"",""name"":""פריט_kuqrji"",""size"":""XXL"",""tags"":[""ריהוט"",""מוזיקה"",""בית""],""brand"":""יוקרה"",""color"":""כחול"",""price"":99.28,""rating"":""4.3"",""weight"":3.19,""material"":""עור"",""inventory"":364,""dimensions"":{""width"":168,""height"":498,""length"":313},""createdDate"":""2025-06-26T12:09:54.798Z"",""description"":""מוצר ריהוט צרכני"",""lastModified"":""2026-03-14T16:49:31.902Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Pending"",""verified"":false,""confidence"":""87.34"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-07T10:43:02.770Z""}","{""sku"":""SKU-B04QXBOO"",""upc"":""670717965869"",""name"":""Item_kuqrji"",""size"":""XXL"",""tags"":[""furniture"",""music"",""home""],""brand"":""Luxury"",""color"":""blue"",""price"":99.28,""rating"":""4.3"",""weight"":3.19,""material"":""Leather"",""inventory"":364,""dimensions"":{""width"":168,""height"":498,""length"":313},""createdDate"":""2025-06-26T12:09:54.798Z"",""description"":""A consumer furniture product"",""lastModified"":""2026-03-14T16:49:31.902Z""}"
1,REC-000136,System,Logging,Analytics,Traffic,"{""sku"":""SKU-2BXK4QMB"",""upc"":""487249893241"",""name"":""פריט_3p83n9"",""size"":""XL"",""tags"":[""ביגוד"",""ריהוט""],""brand"":""מותג חנות"",""color"":""פרמיום"",""price"":87.19,""rating"":""2.6"",""weight"":92.47,""material"":""מתכת"",""inventory"":952,""dimensions"":{""width"":139,""height"":280,""length"":331},""createdDate"":""2026-02-26T15:02:17.609Z"",""description"":""מוצר ריהוט כחול"",""lastModified"":""2026-03-10T23:16:54.533Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Pending"",""verified"":false,""confidence"":""1.88"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-04T14:44:52.441Z""}","{""sku"":""SKU-2BXK4QMB"",""upc"":""487249893241"",""name"":""Item_3p83n9"",""size"":""XL"",""tags"":[""clothing"",""furniture""],""brand"":""Store Brand"",""color"":""premium"",""price"":87.19,""rating"":""2.6"",""weight"":92.47,""material"":""Metal"",""inventory"":952,""dimensions"":{""width"":139,""height"":280,""length"":331},""createdDate"":""2026-02-26T15:02:17.609Z"",""description"":""A blue furniture product"",""lastModified"":""2026-03-10T23:16:54.533Z""}"
1,REC-000137,Support,Callback,Document,Guide,"{""sku"":""SKU-5JGXPTXB"",""upc"":""888685639547"",""name"":""פריט_c3pjv6"",""size"":""XXL"",""tags"":[""בית"",""אלקטרוניקה"",""ביגוד"",""מוזיקה""],""brand"":""גנרי"",""color"":""צרכני"",""price"":90.27,""rating"":""3.6"",""weight"":81.03,""material"":""ניילון"",""inventory"":958,""dimensions"":{""width"":77,""height"":458,""length"":33},""createdDate"":""2025-07-07T09:58:40.008Z"",""description"":""מוצר ספרים כחול"",""lastModified"":""2026-03-15T19:04:48.003Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""70.71"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-27T01:42:13.052Z""}","{""sku"":""SKU-5JGXPTXB"",""upc"":""888685639547"",""name"":""Item_c3pjv6"",""size"":""XXL"",""tags"":[""home"",""electronics"",""clothing"",""music""],""brand"":""Generic"",""color"":""consumer"",""price"":90.27,""rating"":""3.6"",""weight"":81.03,""material"":""Nylon"",""inventory"":958,""dimensions"":{""width"":77,""height"":458,""length"":33},""createdDate"":""2025-07-07T09:58:40.008Z"",""description"":""A blue books product"",""lastModified"":""2026-03-15T19:04:48.003Z""}"
1,REC-000138,System,Load Balancer,Payment,COD,"{""sku"":""SKU-6594N8QI"",""upc"":""516793001755"",""name"":""פריט_gupozk"",""size"":""S"",""tags"":[""ריהוט"",""ספורט"",""ריהוט"",""ריהוט""],""brand"":""מותג ד"",""color"":""דלוקס"",""price"":91.54,""rating"":""0.4"",""weight"":99.38,""material"":""פלסטיק"",""inventory"":268,""dimensions"":{""width"":116,""height"":416,""length"":376},""createdDate"":""2025-11-30T05:09:09.002Z"",""description"":""מוצר מזון סטנדרטי"",""lastModified"":""2026-03-26T05:27:44.952Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Archived"",""verified"":true,""confidence"":""43.79"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-24T20:58:30.868Z""}","{""sku"":""SKU-6594N8QI"",""upc"":""516793001755"",""name"":""Item_gupozk"",""size"":""S"",""tags"":[""furniture"",""sports"",""furniture"",""furniture""],""brand"":""BrandD"",""color"":""deluxe"",""price"":91.54,""rating"":""0.4"",""weight"":99.38,""material"":""Plastic"",""inventory"":268,""dimensions"":{""width"":116,""height"":416,""length"":376},""createdDate"":""2025-11-30T05:09:09.002Z"",""description"":""A standard food product"",""lastModified"":""2026-03-26T05:27:44.952Z""}"
1,REC-000139,Marketing,Influencer,Transaction,Contract,"{""sku"":""SKU-B7V63VLE"",""upc"":""397526754615"",""name"":""פריט_qhe2ko"",""size"":""XL"",""tags"":[""ספורט"",""ריהוט""],""brand"":""גנרי"",""color"":""בסיסי"",""price"":53.94,""rating"":""4.5"",""weight"":58.52,""material"":""זכוכית"",""inventory"":774,""dimensions"":{""width"":174,""height"":127,""length"":460},""createdDate"":""2025-10-17T11:55:43.993Z"",""description"":""מוצר צעצועים פרמיום"",""lastModified"":""2026-02-25T22:09:47.290Z""}","{""region"":""US"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""29.66"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-11T08:08:50.015Z""}","{""sku"":""SKU-B7V63VLE"",""upc"":""397526754615"",""name"":""Item_qhe2ko"",""size"":""XL"",""tags"":[""sports"",""furniture""],""brand"":""Generic"",""color"":""basic"",""price"":53.94,""rating"":""4.5"",""weight"":58.52,""material"":""Glass"",""inventory"":774,""dimensions"":{""width"":174,""height"":127,""length"":460},""createdDate"":""2025-10-17T11:55:43.993Z"",""description"":""A premium toys product"",""lastModified"":""2026-02-25T22:09:47.290Z""}"
1,REC-000140,Communication,Push Notification,Communication,Forum,"{""sku"":""SKU-7S3XIWM2"",""upc"":""803861640590"",""name"":""פריט_rpvpnc"",""size"":""XXL"",""tags"":[""ספורט"",""ריהוט"",""צעצועים"",""מוזיקה""],""brand"":""תקציב"",""color"":""אדום"",""price"":33.58,""rating"":""2.7"",""weight"":90.24,""material"":""צמר"",""inventory"":310,""dimensions"":{""width"":66,""height"":397,""length"":290},""createdDate"":""2026-02-08T01:35:06.924Z"",""description"":""מוצר ריהוט כחול"",""lastModified"":""2026-03-11T16:30:30.006Z""}","{""region"":""MENA"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""2.57"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-13T04:37:36.685Z""}","{""sku"":""SKU-7S3XIWM2"",""upc"":""803861640590"",""name"":""Item_rpvpnc"",""size"":""XXL"",""tags"":[""sports"",""furniture"",""toys"",""music""],""brand"":""Budget"",""color"":""red"",""price"":33.58,""rating"":""2.7"",""weight"":90.24,""material"":""Wool"",""inventory"":310,""dimensions"":{""width"":66,""height"":397,""length"":290},""createdDate"":""2026-02-08T01:35:06.924Z"",""description"":""A blue furniture product"",""lastModified"":""2026-03-11T16:30:30.006Z""}"
1,REC-000141,Complaint,Service,Complaint,Safety,"{""sku"":""SKU-5AI6THN7"",""upc"":""771290033039"",""name"":""פריט_f5xu9i"",""size"":""XL"",""tags"":[""מזון"",""מוזיקה"",""מזון""],""brand"":""מותג ג"",""color"":""צרכני"",""price"":82.83,""rating"":""0.5"",""weight"":34.38,""material"":""פוליאסטר"",""inventory"":322,""dimensions"":{""width"":452,""height"":29,""length"":166},""createdDate"":""2025-08-19T11:48:49.142Z"",""description"":""מוצר ספרים צרכני"",""lastModified"":""2026-03-14T06:50:59.126Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Review"",""verified"":true,""confidence"":""78.15"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-04T10:30:26.507Z""}","{""sku"":""SKU-5AI6THN7"",""upc"":""771290033039"",""name"":""Item_f5xu9i"",""size"":""XL"",""tags"":[""food"",""music"",""food""],""brand"":""BrandC"",""color"":""consumer"",""price"":82.83,""rating"":""0.5"",""weight"":34.38,""material"":""Polyester"",""inventory"":322,""dimensions"":{""width"":452,""height"":29,""length"":166},""createdDate"":""2025-08-19T11:48:49.142Z"",""description"":""A consumer books product"",""lastModified"":""2026-03-14T06:50:59.126Z""}"
1,REC-000142,Complaint,Privacy,Complaint,Billing,"{""sku"":""SKU-6IRKBSUB"",""upc"":""300744267368"",""name"":""פריט_bsn66q"",""size"":""XL"",""tags"":[""בית"",""בית"",""מזון"",""ספורט""],""brand"":""מותג ב"",""color"":""דלוקס"",""price"":19.29,""rating"":""3.4"",""weight"":46.19,""material"":""פוליאסטר"",""inventory"":283,""dimensions"":{""width"":156,""height"":93,""length"":52},""createdDate"":""2025-09-18T02:57:59.438Z"",""description"":""מוצר מזון פרמיום"",""lastModified"":""2026-03-25T17:03:23.160Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Active"",""verified"":true,""confidence"":""27.21"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-01T10:51:26.881Z""}","{""sku"":""SKU-6IRKBSUB"",""upc"":""300744267368"",""name"":""Item_bsn66q"",""size"":""XL"",""tags"":[""home"",""home"",""food"",""sports""],""brand"":""BrandB"",""color"":""deluxe"",""price"":19.29,""rating"":""3.4"",""weight"":46.19,""material"":""Polyester"",""inventory"":283,""dimensions"":{""width"":156,""height"":93,""length"":52},""createdDate"":""2025-09-18T02:57:59.438Z"",""description"":""A premium food product"",""lastModified"":""2026-03-25T17:03:23.160Z""}"
1,REC-000143,Account,Premium,Account,Premium,"{""sku"":""SKU-49PL7256"",""upc"":""234074327862"",""name"":""פריט_z8ehs8"",""size"":""XXL"",""tags"":[""צעצועים"",""ביגוד"",""ספרים"",""אמנות""],""brand"":""מותג ג"",""color"":""כחול"",""price"":77.54,""rating"":""1.7"",""weight"":46.99,""material"":""ניילון"",""inventory"":163,""dimensions"":{""width"":142,""height"":237,""length"":83},""createdDate"":""2026-03-07T23:48:47.425Z"",""description"":""מוצר צעצועים כחול"",""lastModified"":""2026-03-06T00:50:57.216Z""}","{""region"":""MENA"",""source"":""Import"",""status"":""Active"",""verified"":true,""confidence"":""39.00"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-02-28T23:37:50.916Z""}","{""sku"":""SKU-49PL7256"",""upc"":""234074327862"",""name"":""Item_z8ehs8"",""size"":""XXL"",""tags"":[""toys"",""clothing"",""books"",""art""],""brand"":""BrandC"",""color"":""blue"",""price"":77.54,""rating"":""1.7"",""weight"":46.99,""material"":""Nylon"",""inventory"":163,""dimensions"":{""width"":142,""height"":237,""length"":83},""createdDate"":""2026-03-07T23:48:47.425Z"",""description"":""A blue toys product"",""lastModified"":""2026-03-06T00:50:57.216Z""}"
1,REC-000144,Analytics,Session,Analytics,Engagement,"{""sku"":""SKU-9NWRCLP8"",""upc"":""482120281701"",""name"":""פריט_uvdnd"",""size"":""S"",""tags"":[""ספרים"",""אמנות"",""ספרים"",""ביגוד""],""brand"":""גנרי"",""color"":""כחול"",""price"":73.3,""rating"":""3.1"",""weight"":59.06,""material"":""כותנה"",""inventory"":91,""dimensions"":{""width"":429,""height"":39,""length"":489},""createdDate"":""2025-07-17T09:33:06.375Z"",""description"":""מוצר בית קטן"",""lastModified"":""2026-03-21T00:28:36.387Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Pending"",""verified"":true,""confidence"":""98.01"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-12T05:31:56.096Z""}","{""sku"":""SKU-9NWRCLP8"",""upc"":""482120281701"",""name"":""Item_uvdnd"",""size"":""S"",""tags"":[""books"",""art"",""books"",""clothing""],""brand"":""Generic"",""color"":""blue"",""price"":73.3,""rating"":""3.1"",""weight"":59.06,""material"":""Cotton"",""inventory"":91,""dimensions"":{""width"":429,""height"":39,""length"":489},""createdDate"":""2025-07-17T09:33:06.375Z"",""description"":""A small home product"",""lastModified"":""2026-03-21T00:28:36.387Z""}"
1,REC-000145,Product,Subscription,Product,Bundle,"{""sku"":""SKU-8YFZ42XB"",""upc"":""996851880571"",""name"":""פריט_rkcyvs"",""size"":""S"",""tags"":[""בית"",""ריהוט"",""ספורט"",""ספרים""],""brand"":""מותג ב"",""color"":""בסיסי"",""price"":89.6,""rating"":""0.1"",""weight"":10.04,""material"":""עור"",""inventory"":36,""dimensions"":{""width"":124,""height"":384,""length"":180},""createdDate"":""2026-01-02T06:28:35.578Z"",""description"":""מוצר צעצועים כחול"",""lastModified"":""2026-03-21T09:19:14.766Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":false,""confidence"":""68.60"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-02-28T07:11:11.533Z""}","{""sku"":""SKU-8YFZ42XB"",""upc"":""996851880571"",""name"":""Item_rkcyvs"",""size"":""S"",""tags"":[""home"",""furniture"",""sports"",""books""],""brand"":""BrandB"",""color"":""basic"",""price"":89.6,""rating"":""0.1"",""weight"":10.04,""material"":""Leather"",""inventory"":36,""dimensions"":{""width"":124,""height"":384,""length"":180},""createdDate"":""2026-01-02T06:28:35.578Z"",""description"":""A blue toys product"",""lastModified"":""2026-03-21T09:19:14.766Z""}"
1,REC-000146,Complaint,Delivery,Complaint,Misrepresentation,"{""sku"":""SKU-1V763WUN"",""upc"":""239285789362"",""name"":""פריט_8huw3s"",""size"":""XS"",""tags"":[""מוזיקה"",""בית"",""ספורט""],""brand"":""גנרי"",""color"":""דלוקס"",""price"":98.73,""rating"":""3.5"",""weight"":61.89,""material"":""צמר"",""inventory"":171,""dimensions"":{""width"":140,""height"":177,""length"":366},""createdDate"":""2026-02-19T01:37:42.308Z"",""description"":""מוצר בית בסיסי"",""lastModified"":""2026-03-19T06:09:40.237Z""}","{""region"":""MENA"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""67.15"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-16T05:54:22.551Z""}","{""sku"":""SKU-1V763WUN"",""upc"":""239285789362"",""name"":""Item_8huw3s"",""size"":""XS"",""tags"":[""music"",""home"",""sports""],""brand"":""Generic"",""color"":""deluxe"",""price"":98.73,""rating"":""3.5"",""weight"":61.89,""material"":""Wool"",""inventory"":171,""dimensions"":{""width"":140,""height"":177,""length"":366},""createdDate"":""2026-02-19T01:37:42.308Z"",""description"":""A basic home product"",""lastModified"":""2026-03-19T06:09:40.237Z""}"
1,REC-000147,Communication,Alert,Communication,Alert,"{""sku"":""SKU-07JPI19Z"",""upc"":""429709182340"",""name"":""פריט_3etzoo"",""size"":""S"",""tags"":[""אלקטרוניקה"",""מזון"",""אמנות"",""צעצועים""],""brand"":""מותג ב"",""color"":""כחול"",""price"":72.12,""rating"":""3.4"",""weight"":97.67,""material"":""עץ"",""inventory"":399,""dimensions"":{""width"":98,""height"":131,""length"":485},""createdDate"":""2025-08-14T02:26:06.019Z"",""description"":""מוצר צעצועים פרמיום"",""lastModified"":""2026-03-22T11:58:43.218Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Review"",""verified"":false,""confidence"":""24.85"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-13T15:18:54.274Z""}","{""sku"":""SKU-07JPI19Z"",""upc"":""429709182340"",""name"":""Item_3etzoo"",""size"":""S"",""tags"":[""electronics"",""food"",""art"",""toys""],""brand"":""BrandB"",""color"":""blue"",""price"":72.12,""rating"":""3.4"",""weight"":97.67,""material"":""Wood"",""inventory"":399,""dimensions"":{""width"":98,""height"":131,""length"":485},""createdDate"":""2025-08-14T02:26:06.019Z"",""description"":""A premium toys product"",""lastModified"":""2026-03-22T11:58:43.218Z""}"
1,REC-000148,Document,Contract,Document,Guide,"{""sku"":""SKU-3OTAOYBF"",""upc"":""725892783858"",""name"":""פריט_d418u5"",""size"":""L"",""tags"":[""ספרים"",""ספורט""],""brand"":""מותג ד"",""color"":""מקצועי"",""price"":62.12,""rating"":""2.5"",""weight"":83.42,""material"":""מתכת"",""inventory"":182,""dimensions"":{""width"":26,""height"":55,""length"":71},""createdDate"":""2025-07-17T03:04:13.702Z"",""description"":""מוצר בית בסיסי"",""lastModified"":""2026-03-14T01:02:06.471Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Review"",""verified"":true,""confidence"":""16.29"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-07T15:57:20.481Z""}","{""sku"":""SKU-3OTAOYBF"",""upc"":""725892783858"",""name"":""Item_d418u5"",""size"":""L"",""tags"":[""books"",""sports""],""brand"":""BrandD"",""color"":""professional"",""price"":62.12,""rating"":""2.5"",""weight"":83.42,""material"":""Metal"",""inventory"":182,""dimensions"":{""width"":26,""height"":55,""length"":71},""createdDate"":""2025-07-17T03:04:13.702Z"",""description"":""A basic home product"",""lastModified"":""2026-03-14T01:02:06.471Z""}"
1,REC-000149,Document,Warranty,Document,License,"{""sku"":""SKU-5JZSQK9Z"",""upc"":""658209614199"",""name"":""פריט_9bb93e"",""size"":""XXL"",""tags"":[""מוזיקה"",""אמנות""],""brand"":""תקציב"",""color"":""דלוקס"",""price"":81.49,""rating"":""0.7"",""weight"":68.98,""material"":""עץ"",""inventory"":956,""dimensions"":{""width"":380,""height"":130,""length"":338},""createdDate"":""2025-07-21T22:47:25.874Z"",""description"":""מוצר ביגוד כחול"",""lastModified"":""2026-03-21T11:00:22.024Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Review"",""verified"":true,""confidence"":""64.95"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-15T11:29:46.585Z""}","{""sku"":""SKU-5JZSQK9Z"",""upc"":""658209614199"",""name"":""Item_9bb93e"",""size"":""XXL"",""tags"":[""music"",""art""],""brand"":""Budget"",""color"":""deluxe"",""price"":81.49,""rating"":""0.7"",""weight"":68.98,""material"":""Wood"",""inventory"":956,""dimensions"":{""width"":380,""height"":130,""length"":338},""createdDate"":""2025-07-21T22:47:25.874Z"",""description"":""A blue clothing product"",""lastModified"":""2026-03-21T11:00:22.024Z""}"
1,REC-000150,Content,Archive,Document,Certificate,"{""sku"":""SKU-LHX3J8G6"",""upc"":""783899970848"",""name"":""פריט_na56j"",""size"":""One Size"",""tags"":[""מוזיקה""],""brand"":""מותג ד"",""color"":""צרכני"",""price"":86.64,""rating"":""0.9"",""weight"":87.9,""material"":""ניילון"",""inventory"":253,""dimensions"":{""width"":230,""height"":442,""length"":295},""createdDate"":""2025-11-23T02:47:49.246Z"",""description"":""מוצר מזון גדול"",""lastModified"":""2026-02-26T04:54:23.598Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""8.94"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-05T05:35:50.382Z""}","{""sku"":""SKU-LHX3J8G6"",""upc"":""783899970848"",""name"":""Item_na56j"",""size"":""One Size"",""tags"":[""music""],""brand"":""BrandD"",""color"":""consumer"",""price"":86.64,""rating"":""0.9"",""weight"":87.9,""material"":""Nylon"",""inventory"":253,""dimensions"":{""width"":230,""height"":442,""length"":295},""createdDate"":""2025-11-23T02:47:49.246Z"",""description"":""A large food product"",""lastModified"":""2026-02-26T04:54:23.598Z""}"
