benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,en_attributes,confidence
2,REC-000062,User,Internal,Content,Spreadsheet,"{""sku"": ""SKU-LQQY03YO"", ""upc"": ""64325648830"", ""name"": ""Article_pmb1la"", ""size"": ""S"", ""tags"": [""jouets"", ""vêtements""], ""brand"": ""Générique"", ""color"": ""petit"", ""price"": 72.72, ""rating"": ""0.6"", ""weight"": 36.42, ""material"": ""Cuir"", ""inventory"": 752, ""dimensions"": {""width"": 284, ""height"": 70, ""length"": 336}, ""createdDate"": ""2026-02-07T03:35:50.641Z"", ""description"": ""Un produit de maison de luxe"", ""lastModified"": ""2026-03-16T00:29:11.231Z""}","{""region"": ""LATAM"", ""source"": ""Saisie Manuelle"", ""status"": ""Archivé"", ""verified"": false, ""confidence"": ""71.83"", ""department"": ""Support"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-06T09:07:40.050Z""}","{""sku"":""SKU-LQQY03YO"",""upc"":""64325648830"",""name"":""Item_pmb1la"",""size"":""S"",""tags"":[""toys"",""clothing""],""brand"":""Generic"",""color"":""small"",""price"":72.72,""rating"":""0.6"",""weight"":36.42,""material"":""Leather"",""inventory"":752,""dimensions"":{""width"":284,""height"":70,""length"":336},""createdDate"":""2026-02-07T03:35:50.641Z"",""description"":""A deluxe home product"",""lastModified"":""2026-03-16T00:29:11.231Z""}",0.718
2,REC-000063,Shipping,White Glove,Security,Access Control,"{""sku"": ""SKU-3DKXRVUY"", ""upc"": ""986644006125"", ""name"": ""Article_nzaju"", ""size"": ""One Size"", ""tags"": [""livres"", ""sport"", ""musique"", ""livres"", ""vêtements""], ""brand"": ""MarqueE"", ""color"": ""grand"", ""price"": 41.4, ""rating"": ""3.7"", ""weight"": 26.54, ""material"": ""Cuir"", ""inventory"": 486, ""dimensions"": {""width"": 358, ""height"": 250, ""length"": 413}, ""createdDate"": ""2026-03-24T19:28:12.580Z"", ""description"": ""Un produit de art petit"", ""lastModified"": ""2026-03-12T14:54:39.830Z""}","{""region"": ""LATAM"", ""source"": ""Extraction Web"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""90.88"", ""department"": ""Ventes"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-21T20:33:11.238Z""}","{""sku"":""SKU-3DKXRVUY"",""upc"":""986644006125"",""name"":""Item_nzaju"",""size"":""One Size"",""tags"":[""books"",""sports"",""music"",""books"",""clothing""],""brand"":""BrandE"",""color"":""large"",""price"":41.4,""rating"":""3.7"",""weight"":26.54,""material"":""Leather"",""inventory"":486,""dimensions"":{""width"":358,""height"":250,""length"":413},""createdDate"":""2026-03-24T19:28:12.580Z"",""description"":""A small art product"",""lastModified"":""2026-03-12T14:54:39.830Z""}",0.909
2,REC-000064,Product,Bundle,Shipping,Overnight,"{""sku"": ""SKU-8UPWUOZO"", ""upc"": ""454330408693"", ""name"": ""Article_sof0mk"", ""size"": ""M"", ""tags"": [""vêtements"", ""maison""], ""brand"": ""Marque Propre"", ""color"": ""premium"", ""price"": 5.39, ""rating"": ""4.1"", ""weight"": 95.05, ""material"": ""Plastique"", ""inventory"": 680, ""dimensions"": {""width"": 432, ""height"": 7, ""length"": 393}, ""createdDate"": ""2025-11-22T01:45:49.680Z"", ""description"": ""Un produit de vêtements rouge"", ""lastModified"": ""2026-03-26T07:17:01.269Z""}","{""region"": ""MENA"", ""source"": ""Extraction Web"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""89.11"", ""department"": ""Finance"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-08T12:18:38.260Z""}","{""sku"":""SKU-8UPWUOZO"",""upc"":""454330408693"",""name"":""Item_sof0mk"",""size"":""M"",""tags"":[""clothing"",""home""],""brand"":""Store Brand"",""color"":""premium"",""price"":5.39,""rating"":""4.1"",""weight"":95.05,""material"":""Plastic"",""inventory"":680,""dimensions"":{""width"":432,""height"":7,""length"":393},""createdDate"":""2025-11-22T01:45:49.680Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-26T07:17:01.269Z""}",0.891
2,REC-000065,Complaint,Pricing,Product,Gift,,"{""region"": ""MENA"", ""source"": ""Extraction Web"", ""status"": ""En attente"", ""verified"": false, ""confidence"": ""24.74"", ""department"": ""Finance"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-25T05:33:45.519Z""}",,0.247
2,REC-000066,Alert,Urgent,User,Individual,"{""sku"": ""SKU-AKBR4F6A"", ""upc"": ""745855046261"", ""name"": ""Article_hkwx5h"", ""size"": ""One Size"", ""tags"": [""meubles"", ""jouets"", ""art"", ""livres""], ""brand"": ""MarqueB"", ""color"": ""basique"", ""price"": 74.71, ""rating"": ""0.4"", ""weight"": 13.78, ""material"": ""Laine"", ""inventory"": 831, ""dimensions"": {""width"": 124, ""height"": 310, ""length"": 321}, ""createdDate"": ""2026-01-18T19:49:11.021Z"", ""description"": ""Un produit de livres de luxe"", ""lastModified"": ""2026-02-27T15:51:52.549Z""}","{""region"": ""APAC"", ""source"": ""Soumission Utilisateur"", ""status"": ""Actif"", ""verified"": false, ""confidence"": ""17.98"", ""department"": ""Ventes"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-02T14:24:22.185Z""}","{""sku"":""SKU-AKBR4F6A"",""upc"":""745855046261"",""name"":""Item_hkwx5h"",""size"":""One Size"",""tags"":[""furniture"",""toys"",""art"",""books""],""brand"":""BrandB"",""color"":""basic"",""price"":74.71,""rating"":""0.4"",""weight"":13.78,""material"":""Wool"",""inventory"":831,""dimensions"":{""width"":124,""height"":310,""length"":321},""createdDate"":""2026-01-18T19:49:11.021Z"",""description"":""A deluxe books product"",""lastModified"":""2026-02-27T15:51:52.549Z""}",0.180
2,REC-000067,Service,Phone,Service,Support,"{""sku"": ""SKU-S5A5WQKN"", ""upc"": ""626689607328"", ""name"": ""Article_aawna"", ""size"": ""L"", ""tags"": [""vêtements"", ""jouets"", ""électronique"", ""vêtements""], ""brand"": ""Économique"", ""color"": ""professionnel"", ""price"": 75.45, ""rating"": ""0.9"", ""weight"": 39.16, ""material"": ""Nylon"", ""inventory"": 203, ""dimensions"": {""width"": 474, ""height"": 319, ""length"": 196}, ""createdDate"": ""2026-01-27T06:59:35.281Z"", ""description"": ""Un produit de livres standard"", ""lastModified"": ""2026-03-25T03:18:09.923Z""}","{""region"": ""MENA"", ""source"": ""Saisie Manuelle"", ""status"": ""Révision"", ""verified"": true, ""confidence"": ""83.50"", ""department"": ""Marketing"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-19T02:54:05.658Z""}","{""sku"":""SKU-S5A5WQKN"",""upc"":""626689607328"",""name"":""Item_aawna"",""size"":""L"",""tags"":[""clothing"",""toys"",""electronics"",""clothing""],""brand"":""Budget"",""color"":""professional"",""price"":75.45,""rating"":""0.9"",""weight"":39.16,""material"":""Nylon"",""inventory"":203,""dimensions"":{""width"":474,""height"":319,""length"":196},""createdDate"":""2026-01-27T06:59:35.281Z"",""description"":""A standard books product"",""lastModified"":""2026-03-25T03:18:09.923Z""}",0.835
2,REC-000068,Alert,Notification,Alert,Error,"{""sku"": ""SKU-2O7AZ79O"", ""upc"": ""779526865577"", ""name"": ""Article_obfdr"", ""size"": ""XL"", ""tags"": [""nourriture"", ""musique"", ""art"", ""meubles"", ""jouets""], ""brand"": ""MarqueC"", ""color"": ""professionnel"", ""price"": 9.17, ""rating"": ""2.6"", ""weight"": 64.46, ""material"": ""Métal"", ""inventory"": 919, ""dimensions"": {""width"": 135, ""height"": 480, ""length"": 297}, ""createdDate"": ""2025-07-31T20:24:41.703Z"", ""description"": ""Un produit de sport bleu"", ""lastModified"": ""2026-03-14T13:26:46.863Z""}","{""region"": ""LATAM"", ""source"": ""Soumission Utilisateur"", ""status"": ""Archivé"", ""verified"": false, ""confidence"": ""60.94"", ""department"": ""Support"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-21T04:26:04.187Z""}","{""sku"":""SKU-2O7AZ79O"",""upc"":""779526865577"",""name"":""Item_obfdr"",""size"":""XL"",""tags"":[""food"",""music"",""art"",""furniture"",""toys""],""brand"":""BrandC"",""color"":""professional"",""price"":9.17,""rating"":""2.6"",""weight"":64.46,""material"":""Metal"",""inventory"":919,""dimensions"":{""width"":135,""height"":480,""length"":297},""createdDate"":""2025-07-31T20:24:41.703Z"",""description"":""A blue sports product"",""lastModified"":""2026-03-14T13:26:46.863Z""}",0.609
2,REC-000069,Alert,Success,Feedback,Feature Request,,"{""region"": ""US"", ""source"": ""Extraction Web"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""7.49"", ""department"": ""Ventes"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-04T13:34:54.500Z""}",,0.075
2,REC-000070,Transaction,Purchase,Content,Comment,"{""sku"": ""SKU-6BBC12FT"", ""upc"": ""289732334600"", ""name"": ""Article_27idmm"", ""size"": ""XS"", ""tags"": [""électronique"", ""maison"", ""livres"", ""livres"", ""sport""], ""brand"": ""MarqueD"", ""color"": ""basique"", ""price"": 26.11, ""rating"": ""3.9"", ""weight"": 30.47, ""material"": ""Verre"", ""inventory"": 44, ""dimensions"": {""width"": 220, ""height"": 395, ""length"": 100}, ""createdDate"": ""2025-09-09T16:34:29.902Z"", ""description"": ""Un produit de musique petit"", ""lastModified"": ""2026-03-06T22:37:12.938Z""}","{""region"": ""EU"", ""source"": ""Extraction Web"", ""status"": ""Inactif"", ""verified"": true, ""confidence"": ""18.22"", ""department"": ""Ventes"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-25T10:30:51.531Z""}","{""sku"":""SKU-6BBC12FT"",""upc"":""289732334600"",""name"":""Item_27idmm"",""size"":""XS"",""tags"":[""electronics"",""home"",""books"",""books"",""sports""],""brand"":""BrandD"",""color"":""basic"",""price"":26.11,""rating"":""3.9"",""weight"":30.47,""material"":""Glass"",""inventory"":44,""dimensions"":{""width"":220,""height"":395,""length"":100},""createdDate"":""2025-09-09T16:34:29.902Z"",""description"":""A small music product"",""lastModified"":""2026-03-06T22:37:12.938Z""}",0.182
2,REC-000071,User,Influencer,Service,Training,"{""sku"": ""SKU-3ZR4K2C1"", ""upc"": ""536288945347"", ""name"": ""Article_pprms8"", ""size"": ""XL"", ""tags"": [""vêtements""], ""brand"": ""MarqueD"", ""color"": ""grand public"", ""price"": 88.55, ""rating"": ""2.7"", ""weight"": 97.55, ""material"": ""Verre"", ""inventory"": 807, ""dimensions"": {""width"": 38, ""height"": 455, ""length"": 58}, ""createdDate"": ""2025-12-21T18:49:30.846Z"", ""description"": ""Un produit de alimentation grand"", ""lastModified"": ""2026-03-04T06:22:19.161Z""}","{""region"": ""APAC"", ""source"": ""Saisie Manuelle"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""93.17"", ""department"": ""Ventes"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-27T04:25:43.090Z""}","{""sku"":""SKU-3ZR4K2C1"",""upc"":""536288945347"",""name"":""Item_pprms8"",""size"":""XL"",""tags"":[""clothing""],""brand"":""BrandD"",""color"":""consumer"",""price"":88.55,""rating"":""2.7"",""weight"":97.55,""material"":""Glass"",""inventory"":807,""dimensions"":{""width"":38,""height"":455,""length"":58},""createdDate"":""2025-12-21T18:49:30.846Z"",""description"":""A large food product"",""lastModified"":""2026-03-04T06:22:19.161Z""}",0.932
2,REC-000072,Payment,Debit Card,Shipping,International,"{""sku"": ""SKU-TU76QEKE"", ""upc"": ""970169235594"", ""name"": ""Article_gvocp3"", ""size"": ""One Size"", ""tags"": [""sport"", ""vêtements"", ""meubles""], ""brand"": ""Luxe"", ""color"": ""de luxe"", ""price"": 76.75, ""rating"": ""4.1"", ""weight"": 7.39, ""material"": ""Nylon"", ""inventory"": 795, ""dimensions"": {""width"": 133, ""height"": 488, ""length"": 403}, ""createdDate"": ""2025-11-23T06:57:10.450Z"", ""description"": ""Un produit de jouets basique"", ""lastModified"": ""2026-03-07T13:48:08.849Z""}","{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""Inactif"", ""verified"": true, ""confidence"": ""50.92"", ""department"": ""Marketing"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-05T12:09:34.963Z""}","{""sku"":""SKU-TU76QEKE"",""upc"":""970169235594"",""name"":""Item_gvocp3"",""size"":""One Size"",""tags"":[""sports"",""clothing"",""furniture""],""brand"":""Luxury"",""color"":""deluxe"",""price"":76.75,""rating"":""4.1"",""weight"":7.39,""material"":""Nylon"",""inventory"":795,""dimensions"":{""width"":133,""height"":488,""length"":403},""createdDate"":""2025-11-23T06:57:10.450Z"",""description"":""A basic toys product"",""lastModified"":""2026-03-07T13:48:08.849Z""}",0.509
2,REC-000073,Payment,Cash,Payment,Gift Card,"{""sku"": ""SKU-3W1PR1MU"", ""upc"": ""15896015261"", ""name"": ""Article_xn332k"", ""size"": ""S"", ""tags"": [""nourriture"", ""électronique"", ""meubles"", ""meubles"", ""livres""], ""brand"": ""Luxe"", ""color"": ""basique"", ""price"": 57.75, ""rating"": ""4.8"", ""weight"": 7.94, ""material"": ""Plastique"", ""inventory"": 591, ""dimensions"": {""width"": 8, ""height"": 330, ""length"": 312}, ""createdDate"": ""2025-07-09T22:21:35.015Z"", ""description"": ""Un produit de livres standard"", ""lastModified"": ""2026-03-09T09:36:39.083Z""}","{""region"": ""EU"", ""source"": ""API"", ""status"": ""Archivé"", ""verified"": false, ""confidence"": ""70.98"", ""department"": ""Finance"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-06T10:44:33.657Z""}","{""sku"":""SKU-3W1PR1MU"",""upc"":""15896015261"",""name"":""Item_xn332k"",""size"":""S"",""tags"":[""food"",""electronics"",""furniture"",""furniture"",""books""],""brand"":""Luxury"",""color"":""basic"",""price"":57.75,""rating"":""4.8"",""weight"":7.94,""material"":""Plastic"",""inventory"":591,""dimensions"":{""width"":8,""height"":330,""length"":312},""createdDate"":""2025-07-09T22:21:35.015Z"",""description"":""A standard books product"",""lastModified"":""2026-03-09T09:36:39.083Z""}",0.710
2,REC-000074,Feedback,Question,User,Customer,"{""sku"": ""SKU-2NUOW2MY"", ""upc"": ""326874753154"", ""name"": ""Article_xd2wr"", ""size"": ""S"", ""tags"": [""sport"", ""livres""], ""brand"": ""MarqueA"", ""color"": ""basique"", ""price"": 84.35, ""rating"": ""4.6"", ""weight"": 81.15, ""material"": ""Soie"", ""inventory"": 732, ""dimensions"": {""width"": 423, ""height"": 465, ""length"": 244}, ""createdDate"": ""2026-02-25T05:47:23.667Z"", ""description"": ""Un produit de musique premium"", ""lastModified"": ""2026-02-27T13:40:45.909Z""}","{""region"": ""EU"", ""source"": ""Extraction Web"", ""status"": ""Actif"", ""verified"": false, ""confidence"": ""16.98"", ""department"": ""Ventes"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-23T14:14:27.685Z""}","{""sku"":""SKU-2NUOW2MY"",""upc"":""326874753154"",""name"":""Item_xd2wr"",""size"":""S"",""tags"":[""sports"",""books""],""brand"":""BrandA"",""color"":""basic"",""price"":84.35,""rating"":""4.6"",""weight"":81.15,""material"":""Silk"",""inventory"":732,""dimensions"":{""width"":423,""height"":465,""length"":244},""createdDate"":""2026-02-25T05:47:23.667Z"",""description"":""A premium music product"",""lastModified"":""2026-02-27T13:40:45.909Z""}",0.170
2,REC-000075,Account,Standard,User,Customer,"{""sku"": ""SKU-0QS4XV4T"", ""upc"": ""223725965499"", ""name"": ""Article_p042hc"", ""size"": ""S"", ""tags"": [""jouets"", ""nourriture"", ""maison"", ""sport"", ""nourriture""], ""brand"": ""MarqueE"", ""color"": ""grand"", ""price"": 90.99, ""rating"": ""3.1"", ""weight"": 24.66, ""material"": ""Soie"", ""inventory"": 736, ""dimensions"": {""width"": 40, ""height"": 446, ""length"": 427}, ""createdDate"": ""2025-11-11T13:40:29.398Z"", ""description"": ""Un produit de électronique standard"", ""lastModified"": ""2026-02-26T14:19:32.393Z""}","{""region"": ""LATAM"", ""source"": ""Importation"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""63.70"", ""department"": ""Finance"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-03-18T10:57:35.239Z""}","{""sku"":""SKU-0QS4XV4T"",""upc"":""223725965499"",""name"":""Item_p042hc"",""size"":""S"",""tags"":[""toys"",""food"",""home"",""sports"",""food""],""brand"":""BrandE"",""color"":""large"",""price"":90.99,""rating"":""3.1"",""weight"":24.66,""material"":""Silk"",""inventory"":736,""dimensions"":{""width"":40,""height"":446,""length"":427},""createdDate"":""2025-11-11T13:40:29.398Z"",""description"":""A standard electronics product"",""lastModified"":""2026-02-26T14:19:32.393Z""}",0.637
2,REC-000076,Payment,Gift Card,Payment,Prepaid,"{""sku"": ""SKU-676UI3GH"", ""upc"": ""472985349844"", ""name"": ""Article_d7shud"", ""size"": ""M"", ""tags"": [""maison"", ""meubles"", ""jouets"", ""art""], ""brand"": ""Économique"", ""color"": ""de luxe"", ""price"": 80.33, ""rating"": ""4.8"", ""weight"": 43.18, ""material"": ""Polyester"", ""inventory"": 898, ""dimensions"": {""width"": 477, ""height"": 488, ""length"": 372}, ""createdDate"": ""2025-07-26T10:48:15.090Z"", ""description"": ""Un produit de sport professionnel"", ""lastModified"": ""2026-03-01T08:07:39.765Z""}","{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""En attente"", ""verified"": true, ""confidence"": ""26.80"", ""department"": ""Opérations"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-08T05:49:13.555Z""}","{""sku"":""SKU-676UI3GH"",""upc"":""472985349844"",""name"":""Item_d7shud"",""size"":""M"",""tags"":[""home"",""furniture"",""toys"",""art""],""brand"":""Budget"",""color"":""deluxe"",""price"":80.33,""rating"":""4.8"",""weight"":43.18,""material"":""Polyester"",""inventory"":898,""dimensions"":{""width"":477,""height"":488,""length"":372},""createdDate"":""2025-07-26T10:48:15.090Z"",""description"":""A professional sports product"",""lastModified"":""2026-03-01T08:07:39.765Z""}",0.268
2,REC-000077,Complaint,Privacy,Complaint,Delivery,"{""sku"": ""SKU-E2VCVRH3"", ""upc"": ""716968826579"", ""name"": ""Article_ms7t9e"", ""size"": ""XS"", ""tags"": [""musique""], ""brand"": ""MarqueA"", ""color"": ""basique"", ""price"": 84.45, ""rating"": ""1.7"", ""weight"": 1.44, ""material"": ""Verre"", ""inventory"": 809, ""dimensions"": {""width"": 475, ""height"": 149, ""length"": 292}, ""createdDate"": ""2026-03-09T07:51:52.074Z"", ""description"": ""Un produit de jouets standard"", ""lastModified"": ""2026-03-17T02:28:39.246Z""}","{""region"": ""US"", ""source"": ""Saisie Manuelle"", ""status"": ""Actif"", ""verified"": true, ""confidence"": ""98.33"", ""department"": ""Ventes"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-09T16:17:52.306Z""}","{""sku"":""SKU-E2VCVRH3"",""upc"":""716968826579"",""name"":""Item_ms7t9e"",""size"":""XS"",""tags"":[""music""],""brand"":""BrandA"",""color"":""basic"",""price"":84.45,""rating"":""1.7"",""weight"":1.44,""material"":""Glass"",""inventory"":809,""dimensions"":{""width"":475,""height"":149,""length"":292},""createdDate"":""2026-03-09T07:51:52.074Z"",""description"":""A standard toys product"",""lastModified"":""2026-03-17T02:28:39.246Z""}",0.983
2,REC-000078,Account,Education,Event,Webinar,"{""sku"": ""SKU-9LDI31Z5"", ""upc"": ""90371106489"", ""name"": ""Article_pn3un"", ""size"": ""XXL"", ""tags"": [""maison"", ""sport""], ""brand"": ""MarqueE"", ""color"": ""de luxe"", ""price"": 40.32, ""rating"": ""3.9"", ""weight"": 4.66, ""material"": ""Plastique"", ""inventory"": 596, ""dimensions"": {""width"": 243, ""height"": 227, ""length"": 402}, ""createdDate"": ""2025-12-25T22:47:28.279Z"", ""description"": ""Un produit de alimentation grand public"", ""lastModified"": ""2026-03-27T04:31:22.455Z""}","{""region"": ""US"", ""source"": ""API"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""14.21"", ""department"": ""Ventes"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-13T06:37:49.692Z""}","{""sku"":""SKU-9LDI31Z5"",""upc"":""90371106489"",""name"":""Item_pn3un"",""size"":""XXL"",""tags"":[""home"",""sports""],""brand"":""BrandE"",""color"":""deluxe"",""price"":40.32,""rating"":""3.9"",""weight"":4.66,""material"":""Plastic"",""inventory"":596,""dimensions"":{""width"":243,""height"":227,""length"":402},""createdDate"":""2025-12-25T22:47:28.279Z"",""description"":""A consumer food product"",""lastModified"":""2026-03-27T04:31:22.455Z""}",0.142
2,REC-000079,Support,Knowledge Base,Support,Phone,"{""sku"": ""SKU-HM03KHJ0"", ""upc"": ""461648852724"", ""name"": ""Article_odv2nt"", ""size"": ""XL"", ""tags"": [""livres"", ""maison"", ""nourriture"", ""électronique"", ""meubles""], ""brand"": ""MarqueE"", ""color"": ""professionnel"", ""price"": 55.45, ""rating"": ""1.8"", ""weight"": 66.03, ""material"": ""Soie"", ""inventory"": 331, ""dimensions"": {""width"": 150, ""height"": 324, ""length"": 415}, ""createdDate"": ""2025-04-11T23:53:34.058Z"", ""description"": ""Un produit de musique grand public"", ""lastModified"": ""2026-02-26T11:36:41.849Z""}","{""region"": ""US"", ""source"": ""Soumission Utilisateur"", ""status"": ""Actif"", ""verified"": false, ""confidence"": ""90.33"", ""department"": ""Ventes"", ""dataQuality"": ""Élevée"", ""lastChecked"": ""2026-02-26T00:28:14.587Z""}","{""sku"":""SKU-HM03KHJ0"",""upc"":""461648852724"",""name"":""Item_odv2nt"",""size"":""XL"",""tags"":[""books"",""home"",""food"",""electronics"",""furniture""],""brand"":""BrandE"",""color"":""professional"",""price"":55.45,""rating"":""1.8"",""weight"":66.03,""material"":""Silk"",""inventory"":331,""dimensions"":{""width"":150,""height"":324,""length"":415},""createdDate"":""2025-04-11T23:53:34.058Z"",""description"":""A consumer music product"",""lastModified"":""2026-02-26T11:36:41.849Z""}",0.903
2,REC-000080,Product,Clearance,Product,Subscription,"{""sku"": ""SKU-NCDB5OV7"", ""upc"": ""202452079365"", ""name"": ""Article_qkzv2"", ""size"": ""S"", ""tags"": [""jouets"", ""musique"", ""musique""], ""brand"": ""Marque Propre"", ""color"": ""petit"", ""price"": 54.68, ""rating"": ""1.0"", ""weight"": 15.89, ""material"": ""Cuir"", ""inventory"": 929, ""dimensions"": {""width"": 92, ""height"": 266, ""length"": 255}, ""createdDate"": ""2025-12-25T14:36:56.950Z"", ""description"": ""Un produit de électronique de luxe"", ""lastModified"": ""2026-03-18T20:59:25.833Z""}","{""region"": ""MENA"", ""source"": ""Saisie Manuelle"", ""status"": ""Archivé"", ""verified"": true, ""confidence"": ""71.17"", ""department"": ""Opérations"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-02-26T03:16:13.176Z""}","{""sku"":""SKU-NCDB5OV7"",""upc"":""202452079365"",""name"":""Item_qkzv2"",""size"":""S"",""tags"":[""toys"",""music"",""music""],""brand"":""Store Brand"",""color"":""small"",""price"":54.68,""rating"":""1.0"",""weight"":15.89,""material"":""Leather"",""inventory"":929,""dimensions"":{""width"":92,""height"":266,""length"":255},""createdDate"":""2025-12-25T14:36:56.950Z"",""description"":""A deluxe electronics product"",""lastModified"":""2026-03-18T20:59:25.833Z""}",0.712
2,REC-000081,Return,Defective,Analytics,Pageview,"{""sku"": ""SKU-YWRO5OUY"", ""upc"": ""569814078953"", ""name"": ""Article_hqwwdv"", ""size"": ""L"", ""tags"": [""art"", ""jouets""], ""brand"": ""MarqueA"", ""color"": ""rouge"", ""price"": 65.89, ""rating"": ""3.6"", ""weight"": 39.23, ""material"": ""Cuir"", ""inventory"": 369, ""dimensions"": {""width"": 171, ""height"": 399, ""length"": 250}, ""createdDate"": ""2025-06-19T16:18:17.132Z"", ""description"": ""Un produit de maison bleu"", ""lastModified"": ""2026-02-28T16:13:26.456Z""}","{""region"": ""EU"", ""source"": ""API"", ""status"": ""Révision"", ""verified"": true, ""confidence"": ""49.91"", ""department"": ""Support"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-21T11:24:42.941Z""}","{""sku"":""SKU-YWRO5OUY"",""upc"":""569814078953"",""name"":""Item_hqwwdv"",""size"":""L"",""tags"":[""art"",""toys""],""brand"":""BrandA"",""color"":""red"",""price"":65.89,""rating"":""3.6"",""weight"":39.23,""material"":""Leather"",""inventory"":369,""dimensions"":{""width"":171,""height"":399,""length"":250},""createdDate"":""2025-06-19T16:18:17.132Z"",""description"":""A blue home product"",""lastModified"":""2026-02-28T16:13:26.456Z""}",0.499
2,REC-000082,Security,VPN,Event,Exclusive,"{""sku"": ""SKU-7NGWRDIP"", ""upc"": ""657801445466"", ""name"": ""Article_xjvmrj"", ""size"": ""XXL"", ""tags"": [""maison"", ""musique"", ""livres"", ""sport"", ""maison""], ""brand"": ""MarqueA"", ""color"": ""de luxe"", ""price"": 56.08, ""rating"": ""0.2"", ""weight"": 38.15, ""material"": ""Bois"", ""inventory"": 562, ""dimensions"": {""width"": 112, ""height"": 211, ""length"": 241}, ""createdDate"": ""2025-06-03T06:27:38.056Z"", ""description"": ""Un produit de jouets professionnel"", ""lastModified"": ""2026-03-17T21:14:30.655Z""}","{""region"": ""LATAM"", ""source"": ""Importation"", ""status"": ""Inactif"", ""verified"": false, ""confidence"": ""97.22"", ""department"": ""Opérations"", ""dataQuality"": ""Moyenne"", ""lastChecked"": ""2026-03-26T17:54:28.158Z""}","{""sku"":""SKU-7NGWRDIP"",""upc"":""657801445466"",""name"":""Item_xjvmrj"",""size"":""XXL"",""tags"":[""home"",""music"",""books"",""sports"",""home""],""brand"":""BrandA"",""color"":""deluxe"",""price"":56.08,""rating"":""0.2"",""weight"":38.15,""material"":""Wood"",""inventory"":562,""dimensions"":{""width"":112,""height"":211,""length"":241},""createdDate"":""2025-06-03T06:27:38.056Z"",""description"":""A professional toys product"",""lastModified"":""2026-03-17T21:14:30.655Z""}",0.972
2,REC-000083,Document,Shipping Label,Payment,Invoice,"{""sku"": ""SKU-9RK7JLYL"", ""upc"": ""461872559018"", ""name"": ""Article_lzubjj"", ""size"": ""M"", ""tags"": [""musique"", ""art"", ""livres"", ""maison"", ""art""], ""brand"": ""MarqueD"", ""color"": ""standard"", ""price"": 84.42, ""rating"": ""0.9"", ""weight"": 97.37, ""material"": ""Soie"", ""inventory"": 458, ""dimensions"": {""width"": 167, ""height"": 39, ""length"": 159}, ""createdDate"": ""2025-11-24T10:24:17.463Z"", ""description"": ""Un produit de jouets grand"", ""lastModified"": ""2026-03-03T08:07:25.467Z""}","{""region"": ""US"", ""source"": ""Importation"", ""status"": ""Inactif"", ""verified"": true, ""confidence"": ""86.50"", ""department"": ""Ventes"", ""dataQuality"": ""Faible"", ""lastChecked"": ""2026-03-25T16:28:22.386Z""}","{""sku"":""SKU-9RK7JLYL"",""upc"":""461872559018"",""name"":""Item_lzubjj"",""size"":""M"",""tags"":[""music"",""art"",""books"",""home"",""art""],""brand"":""BrandD"",""color"":""standard"",""price"":84.42,""rating"":""0.9"",""weight"":97.37,""material"":""Silk"",""inventory"":458,""dimensions"":{""width"":167,""height"":39,""length"":159},""createdDate"":""2025-11-24T10:24:17.463Z"",""description"":""A large toys product"",""lastModified"":""2026-03-03T08:07:25.467Z""}",0.865
