benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,attributes_en
2,REC-000383,Product,Subscription,Product,Custom,"{""sku"":""SKU-NLNSJB9J"",""upc"":""645355260520"",""name"":""פריט_lgjb5o"",""size"":""One Size"",""tags"":[""ספרים"",""בית"",""ספרים"",""ריהוט"",""מזון""],""brand"":""תקציב"",""color"":""אדום"",""price"":28.81,""rating"":""0.4"",""weight"":0.63,""material"":""צמר"",""inventory"":446,""dimensions"":{""width"":490,""height"":2,""length"":404},""createdDate"":""2025-09-28T13:56:59.468Z"",""description"":""מוצר בית דלוקס"",""lastModified"":""2026-03-12T11:04:46.230Z""}","{""region"":""US"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""28.76"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-19T21:25:12.768Z""}","{""sku"":""SKU-NLNSJB9J"",""upc"":""645355260520"",""name"":""Item_lgjb5o"",""size"":""One Size"",""tags"":[""books"",""home"",""books"",""furniture"",""food""],""brand"":""Budget"",""color"":""red"",""price"":28.81,""rating"":""0.4"",""weight"":0.63,""material"":""Wool"",""inventory"":446,""dimensions"":{""width"":490,""height"":2,""length"":404},""createdDate"":""2025-09-28T13:56:59.468Z"",""description"":""A deluxe home product"",""lastModified"":""2026-03-12T11:04:46.230Z""}"
2,REC-000384,Return,Recall,Return,Incompatible,"{""sku"":""SKU-2BPPIA4J"",""upc"":""459058610017"",""name"":""פריט_k8rsdj"",""size"":""One Size"",""tags"":[""ביגוד"",""ספרים"",""אמנות""],""brand"":""גנרי"",""color"":""כחול"",""price"":19.25,""rating"":""0.9"",""weight"":99.14,""material"":""זכוכית"",""inventory"":756,""dimensions"":{""width"":382,""height"":248,""length"":487},""createdDate"":""2025-09-04T20:34:37.532Z"",""description"":""מוצר מוזיקה סטנדרטי"",""lastModified"":""2026-03-18T04:03:35.162Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":false,""confidence"":""87.27"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-17T10:29:36.494Z""}","{""sku"":""SKU-2BPPIA4J"",""upc"":""459058610017"",""name"":""Item_k8rsdj"",""size"":""One Size"",""tags"":[""clothing"",""books"",""art""],""brand"":""Generic"",""color"":""blue"",""price"":19.25,""rating"":""0.9"",""weight"":99.14,""material"":""Glass"",""inventory"":756,""dimensions"":{""width"":382,""height"":248,""length"":487},""createdDate"":""2025-09-04T20:34:37.532Z"",""description"":""A standard music product"",""lastModified"":""2026-03-18T04:03:35.162Z""}"
2,REC-000385,Alert,Maintenance,Alert,Error,"{""sku"":""SKU-BVTQU5Q5"",""upc"":""944707729199"",""name"":""פריט_a0vgn"",""size"":""M"",""tags"":[""ביגוד"",""ספרים"",""ספרים""],""brand"":""פרמיום"",""color"":""גדול"",""price"":39.98,""rating"":""1.8"",""weight"":63.16,""material"":""פלסטיק"",""inventory"":683,""dimensions"":{""width"":103,""height"":216,""length"":228},""createdDate"":""2026-01-22T13:03:45.418Z"",""description"":""מוצר צעצועים סטנדרטי"",""lastModified"":""2026-03-04T10:56:22.384Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Review"",""verified"":true,""confidence"":""49.36"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-23T06:37:20.925Z""}","{""sku"":""SKU-BVTQU5Q5"",""upc"":""944707729199"",""name"":""Item_a0vgn"",""size"":""M"",""tags"":[""clothing"",""books"",""books""],""brand"":""Premium"",""color"":""large"",""price"":39.98,""rating"":""1.8"",""weight"":63.16,""material"":""Plastic"",""inventory"":683,""dimensions"":{""width"":103,""height"":216,""length"":228},""createdDate"":""2026-01-22T13:03:45.418Z"",""description"":""A standard toys product"",""lastModified"":""2026-03-04T10:56:22.384Z""}"
2,REC-000386,System,Cache,System,Monitoring,"{""sku"":""SKU-N98I8GJS"",""upc"":""687085395751"",""name"":""פריט_05llf"",""size"":""L"",""tags"":[""מוזיקה"",""אלקטרוניקה""],""brand"":""גנרי"",""color"":""קטן"",""price"":50.09,""rating"":""3.4"",""weight"":40.83,""material"":""ניילון"",""inventory"":558,""dimensions"":{""width"":22,""height"":75,""length"":175},""createdDate"":""2025-08-06T16:18:04.360Z"",""description"":""מוצר אלקטרוניקה סטנדרטי"",""lastModified"":""2026-03-18T05:00:15.388Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Inactive"",""verified"":false,""confidence"":""49.12"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-09T22:51:09.628Z""}","{""sku"":""SKU-N98I8GJS"",""upc"":""687085395751"",""name"":""Item_05llf"",""size"":""L"",""tags"":[""music"",""electronics""],""brand"":""Generic"",""color"":""small"",""price"":50.09,""rating"":""3.4"",""weight"":40.83,""material"":""Nylon"",""inventory"":558,""dimensions"":{""width"":22,""height"":75,""length"":175},""createdDate"":""2025-08-06T16:18:04.360Z"",""description"":""A standard electronics product"",""lastModified"":""2026-03-18T05:00:15.388Z""}"
2,REC-000387,Shipping,Signature,Shipping,Overnight,"{""sku"":""SKU-SC95EVZY"",""upc"":""238767148406"",""name"":""פריט_3rwtnd"",""size"":""M"",""tags"":[""מזון"",""מזון"",""בית""],""brand"":""גנרי"",""color"":""סטנדרטי"",""price"":32.09,""rating"":""0.5"",""weight"":31.04,""material"":""עץ"",""inventory"":276,""dimensions"":{""width"":317,""height"":166,""length"":152},""createdDate"":""2026-02-27T21:08:54.626Z"",""description"":""מוצר ספורט פרמיום"",""lastModified"":""2026-03-25T20:58:02.786Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Active"",""verified"":true,""confidence"":""13.99"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-13T08:38:36.578Z""}","{""sku"":""SKU-SC95EVZY"",""upc"":""238767148406"",""name"":""Item_3rwtnd"",""size"":""M"",""tags"":[""food"",""food"",""home""],""brand"":""Generic"",""color"":""standard"",""price"":32.09,""rating"":""0.5"",""weight"":31.04,""material"":""Wood"",""inventory"":276,""dimensions"":{""width"":317,""height"":166,""length"":152},""createdDate"":""2026-02-27T21:08:54.626Z"",""description"":""A premium sports product"",""lastModified"":""2026-03-25T20:58:02.786Z""}"
2,REC-000388,Service,Maintenance,Service,Express,"{""sku"":""SKU-YQBGR9GB"",""upc"":""558045300481"",""name"":""פריט_q080xq"",""size"":""M"",""tags"":[""מזון"",""ספרים"",""מזון"",""ריהוט""],""brand"":""מותג ד"",""color"":""בסיסי"",""price"":54.92,""rating"":""1.9"",""weight"":13.89,""material"":""צמר"",""inventory"":281,""dimensions"":{""width"":21,""height"":211,""length"":165},""createdDate"":""2025-11-12T14:42:11.454Z"",""description"":""מוצר ספרים מקצועי"",""lastModified"":""2026-03-16T21:30:24.476Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""88.86"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-02-28T02:48:02.133Z""}","{""sku"":""SKU-YQBGR9GB"",""upc"":""558045300481"",""name"":""Item_q080xq"",""size"":""M"",""tags"":[""food"",""books"",""food"",""furniture""],""brand"":""BrandD"",""color"":""basic"",""price"":54.92,""rating"":""1.9"",""weight"":13.89,""material"":""Wool"",""inventory"":281,""dimensions"":{""width"":21,""height"":211,""length"":165},""createdDate"":""2025-11-12T14:42:11.454Z"",""description"":""A professional books product"",""lastModified"":""2026-03-16T21:30:24.476Z""}"
2,REC-000389,Product,Limited,Product,Refurbished,"{""sku"":""SKU-9IFGA4JM"",""upc"":""659663455239"",""name"":""פריט_fpmr5r"",""size"":""XL"",""tags"":[""ריהוט"",""מוזיקה""],""brand"":""גנרי"",""color"":""גדול"",""price"":32.08,""rating"":""4.7"",""weight"":66.44,""material"":""צמר"",""inventory"":982,""dimensions"":{""width"":246,""height"":239,""length"":391},""createdDate"":""2025-08-24T22:36:55.077Z"",""description"":""מוצר ספרים קטן"",""lastModified"":""2026-03-03T09:38:04.936Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Pending"",""verified"":false,""confidence"":""31.71"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-16T08:30:02.910Z""}","{""sku"":""SKU-9IFGA4JM"",""upc"":""659663455239"",""name"":""Item_fpmr5r"",""size"":""XL"",""tags"":[""furniture"",""music""],""brand"":""Generic"",""color"":""large"",""price"":32.08,""rating"":""4.7"",""weight"":66.44,""material"":""Wool"",""inventory"":982,""dimensions"":{""width"":246,""height"":239,""length"":391},""createdDate"":""2025-08-24T22:36:55.077Z"",""description"":""A small books product"",""lastModified"":""2026-03-03T09:38:04.936Z""}"
2,REC-000390,Complaint,Pricing,Complaint,Communication,"{""sku"":""SKU-SYCXC7ZZ"",""upc"":""885774703771"",""name"":""פריט_flipo"",""size"":""S"",""tags"":[""אמנות"",""מזון"",""בית""],""brand"":""מותג ג"",""color"":""אדום"",""price"":89.62,""rating"":""4.8"",""weight"":74.59,""material"":""פוליאסטר"",""inventory"":78,""dimensions"":{""width"":248,""height"":330,""length"":287},""createdDate"":""2026-01-17T16:45:18.051Z"",""description"":""מוצר צעצועים דלוקס"",""lastModified"":""2026-03-26T05:43:03.518Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Archived"",""verified"":true,""confidence"":""9.81"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-10T02:44:32.959Z""}","{""sku"":""SKU-SYCXC7ZZ"",""upc"":""885774703771"",""name"":""Item_flipo"",""size"":""S"",""tags"":[""art"",""food"",""home""],""brand"":""BrandC"",""color"":""red"",""price"":89.62,""rating"":""4.8"",""weight"":74.59,""material"":""Polyester"",""inventory"":78,""dimensions"":{""width"":248,""height"":330,""length"":287},""createdDate"":""2026-01-17T16:45:18.051Z"",""description"":""A deluxe toys product"",""lastModified"":""2026-03-26T05:43:03.518Z""}"
2,REC-000391,Analytics,Funnel,Analytics,Revenue,"{""sku"":""SKU-CJD2PQ2P"",""upc"":""535985593834"",""name"":""פריט_p33r7"",""size"":""L"",""tags"":[""ריהוט"",""אמנות""],""brand"":""מותג ג"",""color"":""קטן"",""price"":87.25,""rating"":""2.7"",""weight"":54.37,""material"":""פוליאסטר"",""inventory"":70,""dimensions"":{""width"":187,""height"":470,""length"":181},""createdDate"":""2025-06-10T22:19:18.544Z"",""description"":""מוצר מזון דלוקס"",""lastModified"":""2026-03-09T12:06:33.284Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Pending"",""verified"":false,""confidence"":""59.65"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-23T01:15:32.932Z""}","{""sku"":""SKU-CJD2PQ2P"",""upc"":""535985593834"",""name"":""Item_p33r7"",""size"":""L"",""tags"":[""furniture"",""art""],""brand"":""BrandC"",""color"":""small"",""price"":87.25,""rating"":""2.7"",""weight"":54.37,""material"":""Polyester"",""inventory"":70,""dimensions"":{""width"":187,""height"":470,""length"":181},""createdDate"":""2025-06-10T22:19:18.544Z"",""description"":""A deluxe food product"",""lastModified"":""2026-03-09T12:06:33.284Z""}"
2,REC-000392,Shipping,Standard,Shipping,Standard,"{""sku"":""SKU-IBJPYXS7"",""upc"":""870342904209"",""name"":""פריט_wrwla"",""size"":""L"",""tags"":[""בית"",""אמנות"",""ביגוד""],""brand"":""מותג א"",""color"":""כחול"",""price"":59.31,""rating"":""3.0"",""weight"":96.38,""material"":""משי"",""inventory"":296,""dimensions"":{""width"":488,""height"":437,""length"":37},""createdDate"":""2025-11-17T14:53:34.468Z"",""description"":""מוצר ביגוד מקצועי"",""lastModified"":""2026-03-22T01:36:47.060Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""30.73"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-18T03:59:30.254Z""}","{""sku"":""SKU-IBJPYXS7"",""upc"":""870342904209"",""name"":""Item_wrwla"",""size"":""L"",""tags"":[""home"",""art"",""clothing""],""brand"":""BrandA"",""color"":""blue"",""price"":59.31,""rating"":""3.0"",""weight"":96.38,""material"":""Silk"",""inventory"":296,""dimensions"":{""width"":488,""height"":437,""length"":37},""createdDate"":""2025-11-17T14:53:34.468Z"",""description"":""A professional clothing product"",""lastModified"":""2026-03-22T01:36:47.060Z""}"
2,REC-000393,Communication,Newsletter,Communication,Phone Call,"{""sku"":""SKU-0XF8TAPQ"",""upc"":""728703825044"",""name"":""פריט_d94ng6"",""size"":""L"",""tags"":[""ריהוט"",""צעצועים"",""אמנות"",""אלקטרוניקה""],""brand"":""פרמיום"",""color"":""צרכני"",""price"":42.97,""rating"":""0.6"",""weight"":1.38,""material"":""משי"",""inventory"":694,""dimensions"":{""width"":103,""height"":49,""length"":177},""createdDate"":""2025-04-29T14:54:50.437Z"",""description"":""מוצר ספורט פרמיום"",""lastModified"":""2026-03-04T20:46:12.776Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""51.58"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-23T04:29:20.313Z""}","{""sku"":""SKU-0XF8TAPQ"",""upc"":""728703825044"",""name"":""Item_d94ng6"",""size"":""L"",""tags"":[""furniture"",""toys"",""art"",""electronics""],""brand"":""Premium"",""color"":""consumer"",""price"":42.97,""rating"":""0.6"",""weight"":1.38,""material"":""Silk"",""inventory"":694,""dimensions"":{""width"":103,""height"":49,""length"":177},""createdDate"":""2025-04-29T14:54:50.437Z"",""description"":""A premium sports product"",""lastModified"":""2026-03-04T20:46:12.776Z""}"
2,REC-000394,Document,Receipt,Document,License,"{""sku"":""SKU-B7R7V8X9"",""upc"":""489589006202"",""name"":""פריט_fmmwhb"",""size"":""XL"",""tags"":[""ספורט"",""מזון"",""ספרים""],""brand"":""מותג א"",""color"":""כחול"",""price"":76.21,""rating"":""4.4"",""weight"":94.83,""material"":""ניילון"",""inventory"":478,""dimensions"":{""width"":328,""height"":161,""length"":29},""createdDate"":""2026-01-17T23:42:43.487Z"",""description"":""מוצר אמנות אדום"",""lastModified"":""2026-03-09T07:37:32.557Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Pending"",""verified"":false,""confidence"":""32.70"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-26T09:11:11.229Z""}","{""sku"":""SKU-B7R7V8X9"",""upc"":""489589006202"",""name"":""Item_fmmwhb"",""size"":""XL"",""tags"":[""sports"",""food"",""books""],""brand"":""BrandA"",""color"":""blue"",""price"":76.21,""rating"":""4.4"",""weight"":94.83,""material"":""Nylon"",""inventory"":478,""dimensions"":{""width"":328,""height"":161,""length"":29},""createdDate"":""2026-01-17T23:42:43.487Z"",""description"":""A red art product"",""lastModified"":""2026-03-09T07:37:32.557Z""}"
2,REC-000395,Shipping,Drop Off,Shipping,Self Pickup,"{""sku"":""SKU-Y02J20D0"",""upc"":""117488740713"",""name"":""פריט_ny4w25"",""size"":""XXL"",""tags"":[""אלקטרוניקה""],""brand"":""מותג ה"",""color"":""דלוקס"",""price"":92.16,""rating"":""4.3"",""weight"":53.33,""material"":""צמר"",""inventory"":189,""dimensions"":{""width"":358,""height"":472,""length"":216},""createdDate"":""2025-04-25T04:24:58.353Z"",""description"":""מוצר מזון צרכני"",""lastModified"":""2026-02-27T10:24:37.281Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""2.52"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-21T17:12:48.896Z""}","{""sku"":""SKU-Y02J20D0"",""upc"":""117488740713"",""name"":""Item_ny4w25"",""size"":""XXL"",""tags"":[""electronics""],""brand"":""BrandE"",""color"":""deluxe"",""price"":92.16,""rating"":""4.3"",""weight"":53.33,""material"":""Wool"",""inventory"":189,""dimensions"":{""width"":358,""height"":472,""length"":216},""createdDate"":""2025-04-25T04:24:58.353Z"",""description"":""A consumer food product"",""lastModified"":""2026-02-27T10:24:37.281Z""}"
2,REC-000396,Alert,Maintenance,Alert,Security,"{""sku"":""SKU-JBSYBZ5H"",""upc"":""989918831764"",""name"":""פריט_rof08u"",""size"":""XXL"",""tags"":[""ספורט"",""ספרים"",""ספורט"",""ספרים""],""brand"":""מותג ה"",""color"":""דלוקס"",""price"":9.76,""rating"":""2.2"",""weight"":9.64,""material"":""כותנה"",""inventory"":125,""dimensions"":{""width"":422,""height"":287,""length"":414},""createdDate"":""2026-02-05T14:52:29.342Z"",""description"":""מוצר ביגוד צרכני"",""lastModified"":""2026-03-06T06:21:17.709Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Pending"",""verified"":true,""confidence"":""13.83"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-17T22:30:42.924Z""}","{""sku"":""SKU-JBSYBZ5H"",""upc"":""989918831764"",""name"":""Item_rof08u"",""size"":""XXL"",""tags"":[""sports"",""books"",""sports"",""books""],""brand"":""BrandE"",""color"":""deluxe"",""price"":9.76,""rating"":""2.2"",""weight"":9.64,""material"":""Cotton"",""inventory"":125,""dimensions"":{""width"":422,""height"":287,""length"":414},""createdDate"":""2026-02-05T14:52:29.342Z"",""description"":""A consumer clothing product"",""lastModified"":""2026-03-06T06:21:17.709Z""}"
2,REC-000397,Document,Receipt,Document,Terms,"{""sku"":""SKU-JD0GGZIW"",""upc"":""615464534012"",""name"":""פריט_tauzs"",""size"":""M"",""tags"":[""ספורט""],""brand"":""מותג ג"",""color"":""קטן"",""price"":40.71,""rating"":""1.0"",""weight"":1.71,""material"":""צמר"",""inventory"":38,""dimensions"":{""width"":430,""height"":70,""length"":270},""createdDate"":""2025-09-29T18:32:46.727Z"",""description"":""מוצר ריהוט מקצועי"",""lastModified"":""2026-03-07T19:51:17.231Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""13.50"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-02-28T05:31:12.560Z""}","{""sku"":""SKU-JD0GGZIW"",""upc"":""615464534012"",""name"":""Item_tauzs"",""size"":""M"",""tags"":[""sports""],""brand"":""BrandC"",""color"":""small"",""price"":40.71,""rating"":""1.0"",""weight"":1.71,""material"":""Wool"",""inventory"":38,""dimensions"":{""width"":430,""height"":70,""length"":270},""createdDate"":""2025-09-29T18:32:46.727Z"",""description"":""A professional furniture product"",""lastModified"":""2026-03-07T19:51:17.231Z""}"
2,REC-000398,Analytics,User,Analytics,Pageview,"{""sku"":""SKU-1V0NE8P2"",""upc"":""655886717915"",""name"":""פריט_z1v0z"",""size"":""S"",""tags"":[""ריהוט""],""brand"":""גנרי"",""color"":""סטנדרטי"",""price"":95.13,""rating"":""2.1"",""weight"":82.45,""material"":""עור"",""inventory"":6,""dimensions"":{""width"":377,""height"":143,""length"":190},""createdDate"":""2025-11-06T19:08:52.504Z"",""description"":""מוצר ביגוד סטנדרטי"",""lastModified"":""2026-03-13T00:35:29.871Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Pending"",""verified"":false,""confidence"":""49.10"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-12T15:53:26.893Z""}","{""sku"":""SKU-1V0NE8P2"",""upc"":""655886717915"",""name"":""Item_z1v0z"",""size"":""S"",""tags"":[""furniture""],""brand"":""Generic"",""color"":""standard"",""price"":95.13,""rating"":""2.1"",""weight"":82.45,""material"":""Leather"",""inventory"":6,""dimensions"":{""width"":377,""height"":143,""length"":190},""createdDate"":""2025-11-06T19:08:52.504Z"",""description"":""A standard clothing product"",""lastModified"":""2026-03-13T00:35:29.871Z""}"
2,REC-000399,Shipping,Temperature Controlled,Shipping,Insured,"{""sku"":""SKU-6ZDWR5TJ"",""upc"":""589583468250"",""name"":""פריט_r3r1s"",""size"":""XXL"",""tags"":[""ספרים"",""צעצועים"",""ספרים"",""ריהוט""],""brand"":""תקציב"",""color"":""בסיסי"",""price"":49.67,""rating"":""4.7"",""weight"":99.27,""material"":""משי"",""inventory"":285,""dimensions"":{""width"":13,""height"":87,""length"":402},""createdDate"":""2025-08-19T21:13:33.932Z"",""description"":""מוצר צעצועים אדום"",""lastModified"":""2026-03-18T21:21:42.594Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Active"",""verified"":false,""confidence"":""83.21"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-20T10:39:32.035Z""}","{""sku"":""SKU-6ZDWR5TJ"",""upc"":""589583468250"",""name"":""Item_r3r1s"",""size"":""XXL"",""tags"":[""books"",""toys"",""books"",""furniture""],""brand"":""Budget"",""color"":""basic"",""price"":49.67,""rating"":""4.7"",""weight"":99.27,""material"":""Silk"",""inventory"":285,""dimensions"":{""width"":13,""height"":87,""length"":402},""createdDate"":""2025-08-19T21:13:33.932Z"",""description"":""A red toys product"",""lastModified"":""2026-03-18T21:21:42.594Z""}"
2,REC-000400,Marketing,Email Campaign,Marketing,Content,"{""sku"":""SKU-D1PFRXYV"",""upc"":""543430487813"",""name"":""פריט_33ba49"",""size"":""XS"",""tags"":[""צעצועים""],""brand"":""מותג חנות"",""color"":""מקצועי"",""price"":43.29,""rating"":""2.2"",""weight"":91.2,""material"":""צמר"",""inventory"":885,""dimensions"":{""width"":372,""height"":49,""length"":43},""createdDate"":""2025-07-10T03:59:00.357Z"",""description"":""מוצר בית קטן"",""lastModified"":""2026-03-09T09:40:31.617Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Review"",""verified"":true,""confidence"":""78.92"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-19T01:36:21.486Z""}","{""sku"":""SKU-D1PFRXYV"",""upc"":""543430487813"",""name"":""Item_33ba49"",""size"":""XS"",""tags"":[""toys""],""brand"":""Store Brand"",""color"":""professional"",""price"":43.29,""rating"":""2.2"",""weight"":91.2,""material"":""Wool"",""inventory"":885,""dimensions"":{""width"":372,""height"":49,""length"":43},""createdDate"":""2025-07-10T03:59:00.357Z"",""description"":""A small home product"",""lastModified"":""2026-03-09T09:40:31.617Z""}"
2,REC-000401,Analytics,Attribution,Analytics,Engagement,"{""sku"":""SKU-JZ61HOQ1"",""upc"":""6074299544"",""name"":""פריט_1g7yjb"",""size"":""XL"",""tags"":[""מוזיקה"",""ספרים"",""מזון"",""ספרים""],""brand"":""גנרי"",""color"":""קטן"",""price"":50.71,""rating"":""3.7"",""weight"":36.95,""material"":""משי"",""inventory"":475,""dimensions"":{""width"":365,""height"":368,""length"":219},""createdDate"":""2026-02-06T06:29:40.945Z"",""description"":""מוצר מוזיקה בסיסי"",""lastModified"":""2026-03-03T14:20:33.684Z""}","{""region"":""LATAM"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":false,""confidence"":""71.84"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-12T13:54:09.812Z""}","{""sku"":""SKU-JZ61HOQ1"",""upc"":""6074299544"",""name"":""Item_1g7yjb"",""size"":""XL"",""tags"":[""music"",""books"",""food"",""books""],""brand"":""Generic"",""color"":""small"",""price"":50.71,""rating"":""3.7"",""weight"":36.95,""material"":""Silk"",""inventory"":475,""dimensions"":{""width"":365,""height"":368,""length"":219},""createdDate"":""2026-02-06T06:29:40.945Z"",""description"":""A basic music product"",""lastModified"":""2026-03-03T14:20:33.684Z""}"
2,REC-000402,User,Internal,User,Guest,"{""sku"":""SKU-7A6EFVAV"",""upc"":""294111117711"",""name"":""פריט_8bkxgs"",""size"":""XL"",""tags"":[""מזון"",""מוזיקה"",""צעצועים"",""ספורט"",""ספורט""],""brand"":""מותג חנות"",""color"":""קטן"",""price"":12.86,""rating"":""1.1"",""weight"":33.13,""material"":""צמר"",""inventory"":994,""dimensions"":{""width"":303,""height"":464,""length"":105},""createdDate"":""2025-10-11T22:31:54.458Z"",""description"":""מוצר אמנות סטנדרטי"",""lastModified"":""2026-02-26T14:52:16.907Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Archived"",""verified"":true,""confidence"":""60.64"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-05T02:20:36.070Z""}","{""sku"":""SKU-7A6EFVAV"",""upc"":""294111117711"",""name"":""Item_8bkxgs"",""size"":""XL"",""tags"":[""food"",""music"",""toys"",""sports"",""sports""],""brand"":""Store Brand"",""color"":""small"",""price"":12.86,""rating"":""1.1"",""weight"":33.13,""material"":""Wool"",""inventory"":994,""dimensions"":{""width"":303,""height"":464,""length"":105},""createdDate"":""2025-10-11T22:31:54.458Z"",""description"":""A standard art product"",""lastModified"":""2026-02-26T14:52:16.907Z""}"
2,REC-000403,Service,Express,Service,Premium,"{""sku"":""SKU-YBT8O328"",""upc"":""494746796016"",""name"":""פריט_u4kjd"",""size"":""XS"",""tags"":[""מזון"",""ספורט"",""מזון""],""brand"":""תקציב"",""color"":""מקצועי"",""price"":11.42,""rating"":""4.1"",""weight"":73.01,""material"":""פלסטיק"",""inventory"":790,""dimensions"":{""width"":99,""height"":450,""length"":470},""createdDate"":""2025-06-21T13:27:08.044Z"",""description"":""מוצר ריהוט בסיסי"",""lastModified"":""2026-03-20T00:39:39.185Z""}","{""region"":""EU"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":true,""confidence"":""44.87"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-28T08:42:22.430Z""}","{""sku"":""SKU-YBT8O328"",""upc"":""494746796016"",""name"":""Item_u4kjd"",""size"":""XS"",""tags"":[""food"",""sports"",""food""],""brand"":""Budget"",""color"":""professional"",""price"":11.42,""rating"":""4.1"",""weight"":73.01,""material"":""Plastic"",""inventory"":790,""dimensions"":{""width"":99,""height"":450,""length"":470},""createdDate"":""2025-06-21T13:27:08.044Z"",""description"":""A basic furniture product"",""lastModified"":""2026-03-20T00:39:39.185Z""}"
2,REC-000404,User,Guest,User,Vendor,"{""sku"":""SKU-3M3ESS8O"",""upc"":""565670533549"",""name"":""פריט_iy1aqx"",""size"":""M"",""tags"":[""ריהוט"",""אמנות"",""אמנות""],""brand"":""מותג ב"",""color"":""גדול"",""price"":66.47,""rating"":""0.4"",""weight"":86.37,""material"":""עור"",""inventory"":143,""dimensions"":{""width"":309,""height"":220,""length"":91},""createdDate"":""2026-01-23T15:03:01.046Z"",""description"":""מוצר צעצועים צרכני"",""lastModified"":""2026-03-03T20:23:58.977Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":true,""confidence"":""57.68"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-08T18:39:36.131Z""}","{""sku"":""SKU-3M3ESS8O"",""upc"":""565670533549"",""name"":""Item_iy1aqx"",""size"":""M"",""tags"":[""furniture"",""art"",""art""],""brand"":""BrandB"",""color"":""large"",""price"":66.47,""rating"":""0.4"",""weight"":86.37,""material"":""Leather"",""inventory"":143,""dimensions"":{""width"":309,""height"":220,""length"":91},""createdDate"":""2026-01-23T15:03:01.046Z"",""description"":""A consumer toys product"",""lastModified"":""2026-03-03T20:23:58.977Z""}"
